Sno,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed
17960,07-08-2021,8:00 AM,Sikkim,24050,352,27652
17996,08-08-2021,8:00 AM,Sikkim,24301,355,27746
18032,09-08-2021,8:00 AM,Sikkim,24597,355,27860
18068,10-08-2021,8:00 AM,Sikkim,24822,355,27908
18104,11-08-2021,8:00 AM,Sikkim,25095,356,28018
62,07-03-2020,6:00 PM,Tamil Nadu,0,0,1
68,08-03-2020,6:00 PM,Tamil Nadu,0,0,1
80,09-03-2020,6:00 PM,Tamil Nadu,0,0,1
95,10-03-2020,6:00 PM,Tamil Nadu,0,0,1
106,11-03-2020,6:00 PM,Tamil Nadu,0,0,1
117,12-03-2020,6:00 PM,Tamil Nadu,0,0,1
130,13-03-2020,6:00 PM,Tamil Nadu,0,0,1
143,14-03-2020,6:00 PM,Tamil Nadu,0,0,1
157,15-03-2020,6:00 PM,Tamil Nadu,0,0,1
172,16-03-2020,6:00 PM,Tamil Nadu,0,0,1
187,17-03-2020,6:00 PM,Tamil Nadu,0,0,1
203,18-03-2020,6:00 PM,Tamil Nadu,0,0,1
221,19-03-2020,6:00 PM,Tamil Nadu,1,0,2
241,20-03-2020,6:00 PM,Tamil Nadu,1,0,3
263,21-03-2020,6:00 PM,Tamil Nadu,1,0,3
286,22-03-2020,6:00 PM,Tamil Nadu,1,0,7
309,23-03-2020,6:00 PM,Tamil Nadu,1,0,9
333,24-03-2020,6:00 PM,Tamil Nadu,1,0,15
358,25-03-2020,6:00 PM,Tamil Nadu,1,0,18
388,26-03-2020,6:00 PM,Tamil Nadu,1,1,26
415,27-03-2020,10:00 AM,Tamil Nadu,1,1,29
442,28-03-2020,6:00 PM,Tamil Nadu,2,1,40
469,29-03-2020,7:30 PM,Tamil Nadu,4,1,49
496,30-03-2020,9:30 PM,Tamil Nadu,4,1,67
524,31-03-2020,8:30 PM,Tamil Nadu,4,1,74
554,01-04-2020,7:30 PM,Tamil Nadu,6,1,234
583,02-04-2020,6:00 PM,Tamil Nadu,6,1,234
613,03-04-2020,6:00 PM,Tamil Nadu,6,1,309
644,04-04-2020,6:00 PM,Tamil Nadu,6,2,411
674,05-04-2020,6:00 PM,Tamil Nadu,6,3,485
704,06-04-2020,6:00 PM,Tamil Nadu,8,5,571
734,07-04-2020,6:00 PM,Tamil Nadu,8,5,621
765,08-04-2020,5:00 PM,Tamil Nadu,19,7,690
796,09-04-2020,5:00 PM,Tamil Nadu,21,8,738
827,10-04-2020,5:00 PM,Tamil Nadu,21,8,834
858,11-04-2020,5:00 PM,Tamil Nadu,44,8,911
889,12-04-2020,5:00 PM,Tamil Nadu,44,10,969
921,13-04-2020,5:00 PM,Tamil Nadu,50,11,1075
954,14-04-2020,5:00 PM,Tamil Nadu,58,11,1173
987,15-04-2020,5:00 PM,Tamil Nadu,81,12,1204
1020,16-04-2020,5:00 PM,Tamil Nadu,118,14,1242
1053,17-04-2020,5:00 PM,Tamil Nadu,180,15,1267
1086,18-04-2020,5:00 PM,Tamil Nadu,283,15,1323
1119,19-04-2020,5:00 PM,Tamil Nadu,365,15,1372
1152,20-04-2020,5:00 PM,Tamil Nadu,411,15,1477
1185,21-04-2020,5:00 PM,Tamil Nadu,457,17,1520
1217,22-04-2020,5:00 PM,Tamil Nadu,635,18,1596
1249,23-04-2020,5:00 PM,Tamil Nadu,662,18,1629
1281,24-04-2020,5:00 PM,Tamil Nadu,752,20,1683
1313,25-04-2020,5:00 PM,Tamil Nadu,866,22,1755
1345,26-04-2020,5:00 PM,Tamil Nadu,960,23,1821
1377,27-04-2020,5:00 PM,Tamil Nadu,1020,24,1885
1409,28-04-2020,5:00 PM,Tamil Nadu,1101,24,1937
1441,29-04-2020,5:00 PM,Tamil Nadu,1168,25,2058
1473,30-04-2020,5:00 PM,Tamil Nadu,1210,27,2162
1505,01-05-2020,5:00 PM,Tamil Nadu,1258,27,2323
1537,02-05-2020,5:00 PM,Tamil Nadu,1312,28,2526
1569,03-05-2020,5:00 PM,Tamil Nadu,1341,29,2757
1601,04-05-2020,5:00 PM,Tamil Nadu,1379,30,3023
1633,05-05-2020,5:00 PM,Tamil Nadu,1409,31,3550
1666,06-05-2020,8:00 AM,Tamil Nadu,1485,33,4058
1699,07-05-2020,8:00 AM,Tamil Nadu,1516,35,4829
1732,08-05-2020,8:00 AM,Tamil Nadu,1547,37,5409
1765,09-05-2020,8:00 AM,Tamil Nadu,1605,40,6009
1798,10-05-2020,8:00 AM,Tamil Nadu,1824,44,6535
1831,11-05-2020,8:00 AM,Tamil Nadu,1959,47,7204
1864,12-05-2020,8:00 AM,Tamil Nadu,2051,53,8002
1897,13-05-2020,8:00 AM,Tamil Nadu,2134,61,8718
1930,14-05-2020,8:00 AM,Tamil Nadu,2176,64,9227
1963,15-05-2020,8:00 AM,Tamil Nadu,2240,66,9674
1996,16-05-2020,8:00 AM,Tamil Nadu,2599,71,10108
2029,17-05-2020,8:00 AM,Tamil Nadu,3538,74,10585
2062,18-05-2020,8:00 AM,Tamil Nadu,4172,78,11224
2095,19-05-2020,8:00 AM,Tamil Nadu,4406,81,11760
2128,20-05-2020,8:00 AM,Tamil Nadu,4895,84,12448
2162,21-05-2020,8:00 AM,Tamil Nadu,5882,87,13191
2196,22-05-2020,8:00 AM,Tamil Nadu,6282,94,13967
2230,23-05-2020,8:00 AM,Tamil Nadu,7128,98,14753
2265,24-05-2020,8:00 AM,Tamil Nadu,7491,103,15512
2300,25-05-2020,8:00 AM,Tamil Nadu,8324,111,16277
2336,26-05-2020,8:00 AM,Tamil Nadu,8731,118,17082
2372,27-05-2020,8:00 AM,Tamil Nadu,9342,127,17728
2408,28-05-2020,8:00 AM,Tamil Nadu,9909,133,18545
2444,29-05-2020,8:00 AM,Tamil Nadu,10548,145,19372
2480,30-05-2020,8:00 AM,Tamil Nadu,11313,154,20246
2516,31-05-2020,8:00 AM,Tamil Nadu,12000,160,21184
2552,01-06-2020,8:00 AM,Tamil Nadu,12757,173,22333
2588,02-06-2020,8:00 AM,Tamil Nadu,13170,184,23495
2624,03-06-2020,8:00 AM,Tamil Nadu,13706,197,24586
2660,04-06-2020,8:00 AM,Tamil Nadu,14316,208,25872
2696,05-06-2020,8:00 AM,Tamil Nadu,14902,220,27256
2732,06-06-2020,8:00 AM,Tamil Nadu,15762,232,28694
2768,07-06-2020,8:00 AM,Tamil Nadu,16395,251,30152
2804,08-06-2020,8:00 AM,Tamil Nadu,16999,269,31667
2840,09-06-2020,8:00 AM,Tamil Nadu,17527,286,33229
2876,10-06-2020,8:00 AM,Tamil Nadu,18325,307,34914
2913,11-06-2020,8:00 AM,Tamil Nadu,19333,326,36841
2949,12-06-2020,8:00 AM,Tamil Nadu,20705,349,38716
2985,13-06-2020,8:00 AM,Tamil Nadu,22047,367,40698
3021,14-06-2020,8:00 AM,Tamil Nadu,23409,397,42687
3057,15-06-2020,8:00 AM,Tamil Nadu,24547,435,44661
3093,16-06-2020,8:00 AM,Tamil Nadu,25344,479,46504
3129,17-06-2020,8:00 AM,Tamil Nadu,26782,528,48019
3165,18-06-2020,8:00 AM,Tamil Nadu,27624,576,50193
3201,19-06-2020,8:00 AM,Tamil Nadu,28641,625,52334
3237,20-06-2020,8:00 AM,Tamil Nadu,30271,666,54449
3273,21-06-2020,8:00 AM,Tamil Nadu,31316,704,56845
3309,22-06-2020,8:00 AM,Tamil Nadu,32754,757,59377
3345,23-06-2020,8:00 AM,Tamil Nadu,34112,794,62087
3381,24-06-2020,8:00 AM,Tamil Nadu,35339,833,64603
3417,25-06-2020,8:00 AM,Tamil Nadu,37763,866,67468
3453,26-06-2020,8:00 AM,Tamil Nadu,39999,911,70977
3489,27-06-2020,8:00 AM,Tamil Nadu,41357,957,74622
3525,28-06-2020,8:00 AM,Tamil Nadu,44094,1025,78335
3561,29-06-2020,8:00 AM,Tamil Nadu,45537,1079,82275
3597,30-06-2020,8:00 AM,Tamil Nadu,47749,1141,86224
3633,01-07-2020,8:00 AM,Tamil Nadu,50074,1201,90167
3669,02-07-2020,8:00 AM,Tamil Nadu,52926,1264,94049
3705,03-07-2020,8:00 AM,Tamil Nadu,56021,1321,98392
3741,04-07-2020,8:00 AM,Tamil Nadu,58378,1385,102721
3777,05-07-2020,8:00 AM,Tamil Nadu,60592,1450,107001
3813,06-07-2020,8:00 AM,Tamil Nadu,62778,1510,111151
3849,07-07-2020,8:00 AM,Tamil Nadu,66571,1571,114978
3885,08-07-2020,8:00 AM,Tamil Nadu,71116,1636,118594
3921,09-07-2020,8:00 AM,Tamil Nadu,74167,1700,122350
3957,10-07-2020,8:00 AM,Tamil Nadu,78161,1765,126581
3993,11-07-2020,8:00 AM,Tamil Nadu,82324,1829,130261
4029,12-07-2020,8:00 AM,Tamil Nadu,85915,1898,134226
4065,13-07-2020,8:00 AM,Tamil Nadu,89532,1966,138470
4101,14-07-2020,8:00 AM,Tamil Nadu,92567,2032,142798
4137,15-07-2020,8:00 AM,Tamil Nadu,97310,2099,147324
4173,16-07-2020,8:00 AM,Tamil Nadu,102310,2167,151820
4209,17-07-2020,8:00 AM,Tamil Nadu,107416,2236,156369
4245,18-07-2020,8:00 AM,Tamil Nadu,110807,2315,160907
4281,19-07-2020,8:00 AM,Tamil Nadu,113856,2403,165714
4316,20-07-2020,8:00 AM,Tamil Nadu,117915,2481,170693
4351,21-07-2020,8:00 AM,Tamil Nadu,121776,2551,175678
4386,22-07-2020,8:00 AM,Tamil Nadu,126670,2626,180643
4421,23-07-2020,8:00 AM,Tamil Nadu,131583,3144,186492
4456,24-07-2020,8:00 AM,Tamil Nadu,136793,3232,192964
4491,25-07-2020,8:00 AM,Tamil Nadu,143297,3320,199749
4526,26-07-2020,8:00 AM,Tamil Nadu,151055,3409,206737
4561,27-07-2020,8:00 AM,Tamil Nadu,156526,3494,213723
4596,28-07-2020,8:00 AM,Tamil Nadu,162249,3571,220716
4631,29-07-2020,8:00 AM,Tamil Nadu,166956,3659,227688
4666,30-07-2020,8:00 AM,Tamil Nadu,172883,3741,234114
4701,31-07-2020,8:00 AM,Tamil Nadu,178178,3838,239978
4736,01-08-2020,8:00 AM,Tamil Nadu,183956,3935,245859
4771,02-08-2020,8:00 AM,Tamil Nadu,190966,4034,251738
4806,03-08-2020,8:00 AM,Tamil Nadu,196483,4132,257613
4841,04-08-2020,8:00 AM,Tamil Nadu,202283,4241,263222
4876,05-08-2020,8:00 AM,Tamil Nadu,208784,4349,268285
4911,06-08-2020,8:00 AM,Tamil Nadu,214815,4461,273460
4946,07-08-2020,8:00 AM,Tamil Nadu,221087,4571,279144
4981,08-08-2020,8:00 AM,Tamil Nadu,227575,4690,285024
5016,09-08-2020,8:00 AM,Tamil Nadu,232618,4808,290907
5051,10-08-2020,8:00 AM,Tamil Nadu,238638,4927,296901
5086,11-08-2020,8:00 AM,Tamil Nadu,244675,5041,302815
5121,12-08-2020,8:00 AM,Tamil Nadu,250680,5159,308649
5156,13-08-2020,8:00 AM,Tamil Nadu,256313,5278,314520
5191,14-08-2020,8:00 AM,Tamil Nadu,261459,5397,320355
5226,15-08-2020,8:00 AM,Tamil Nadu,267015,5514,326245
5261,16-08-2020,8:00 AM,Tamil Nadu,272251,5641,332105
5296,17-08-2020,8:00 AM,Tamil Nadu,278270,5766,338055
5331,18-08-2020,8:00 AM,Tamil Nadu,283937,5886,343945
5366,19-08-2020,8:00 AM,Tamil Nadu,289787,6007,349654
5401,20-08-2020,8:00 AM,Tamil Nadu,296171,6123,355449
5436,21-08-2020,8:00 AM,Tamil Nadu,301913,6239,361435
5471,22-08-2020,8:00 AM,Tamil Nadu,307677,6340,367430
5506,23-08-2020,8:00 AM,Tamil Nadu,313280,6420,373410
5541,24-08-2020,8:00 AM,Tamil Nadu,319327,6517,379385
5576,25-08-2020,8:00 AM,Tamil Nadu,325456,6614,385352
5611,26-08-2020,8:00 AM,Tamil Nadu,332454,6721,391303
5646,27-08-2020,8:00 AM,Tamil Nadu,338060,6839,397261
5681,28-08-2020,8:00 AM,Tamil Nadu,343930,6948,403242
5716,29-08-2020,8:00 AM,Tamil Nadu,349682,7050,409238
5751,30-08-2020,8:00 AM,Tamil Nadu,355727,7137,415590
5786,31-08-2020,8:00 AM,Tamil Nadu,362133,7231,422085
5821,01-09-2020,8:00 AM,Tamil Nadu,368141,7322,428041
5856,02-09-2020,8:00 AM,Tamil Nadu,374172,7418,433969
5891,03-09-2020,8:00 AM,Tamil Nadu,380063,7516,439959
5926,04-09-2020,8:00 AM,Tamil Nadu,386173,7608,445851
5961,05-09-2020,8:00 AM,Tamil Nadu,392507,7687,451827
5996,06-09-2020,8:00 AM,Tamil Nadu,398366,7748,457697
6031,07-09-2020,8:00 AM,Tamil Nadu,404186,7836,463480
6066,08-09-2020,8:00 AM,Tamil Nadu,410116,7925,469256
6101,09-09-2020,8:00 AM,Tamil Nadu,416715,8012,474940
6136,10-09-2020,8:00 AM,Tamil Nadu,423231,8090,480524
6171,11-09-2020,8:00 AM,Tamil Nadu,429416,8154,486052
6206,12-09-2020,8:00 AM,Tamil Nadu,435422,8231,491571
6241,13-09-2020,8:00 AM,Tamil Nadu,441649,8307,497066
6276,14-09-2020,8:00 AM,Tamil Nadu,447366,8381,502759
6311,15-09-2020,8:00 AM,Tamil Nadu,453165,8434,508511
6346,16-09-2020,8:00 AM,Tamil Nadu,458900,8502,514208
6381,17-09-2020,8:00 AM,Tamil Nadu,464668,8559,519860
6416,18-09-2020,8:00 AM,Tamil Nadu,470192,8618,525420
6451,19-09-2020,8:00 AM,Tamil Nadu,475717,8685,530908
6486,20-09-2020,8:00 AM,Tamil Nadu,481273,8751,536477
6521,21-09-2020,8:00 AM,Tamil Nadu,486479,8811,541993
6556,22-09-2020,8:00 AM,Tamil Nadu,491971,8871,547337
6591,23-09-2020,8:00 AM,Tamil Nadu,497377,8947,552674
6626,24-09-2020,8:00 AM,Tamil Nadu,502740,9010,557999
6661,25-09-2020,8:00 AM,Tamil Nadu,508210,9076,563691
6696,26-09-2020,8:00 AM,Tamil Nadu,513836,9148,569370
6731,27-09-2020,8:00 AM,Tamil Nadu,519448,9233,575017
6766,28-09-2020,8:00 AM,Tamil Nadu,525154,9313,580808
6801,29-09-2020,8:00 AM,Tamil Nadu,530708,9383,586397
6836,30-09-2020,8:00 AM,Tamil Nadu,536209,9453,591943
6871,01-10-2020,8:00 AM,Tamil Nadu,541819,9520,597602
6906,02-10-2020,8:00 AM,Tamil Nadu,547335,9586,603290
6941,03-10-2020,8:00 AM,Tamil Nadu,552938,9653,608885
6976,04-10-2020,8:00 AM,Tamil Nadu,558534,9718,614507
7011,05-10-2020,8:00 AM,Tamil Nadu,564092,9784,619996
7046,06-10-2020,8:00 AM,Tamil Nadu,569664,9846,625391
7081,07-10-2020,8:00 AM,Tamil Nadu,575212,9917,630408
7116,08-10-2020,8:00 AM,Tamil Nadu,580736,9984,635855
7151,09-10-2020,8:00 AM,Tamil Nadu,586454,10052,640943
7186,10-10-2020,8:00 AM,Tamil Nadu,591811,10120,646128
7221,11-10-2020,8:00 AM,Tamil Nadu,597033,10187,651370
7256,12-10-2020,8:00 AM,Tamil Nadu,602038,10252,656385
7291,13-10-2020,8:00 AM,Tamil Nadu,607203,10314,661264
7326,14-10-2020,8:00 AM,Tamil Nadu,612320,10371,665930
7361,15-10-2020,8:00 AM,Tamil Nadu,617403,10423,670392
7396,16-10-2020,8:00 AM,Tamil Nadu,622458,10472,674802
7431,17-10-2020,8:00 AM,Tamil Nadu,627703,10529,679191
7466,18-10-2020,8:00 AM,Tamil Nadu,632708,10586,683486
7501,19-10-2020,8:00 AM,Tamil Nadu,637637,10642,687400
7536,20-10-2020,8:00 AM,Tamil Nadu,642152,10691,690936
7571,21-10-2020,8:00 AM,Tamil Nadu,646555,10741,694030
7606,22-10-2020,8:00 AM,Tamil Nadu,650856,10780,697116
7641,23-10-2020,8:00 AM,Tamil Nadu,655170,10825,700193
7676,24-10-2020,8:00 AM,Tamil Nadu,659432,10858,703250
7711,25-10-2020,8:00 AM,Tamil Nadu,663456,10893,706136
7746,26-10-2020,8:00 AM,Tamil Nadu,667475,10924,709005
7781,27-10-2020,8:00 AM,Tamil Nadu,671489,10956,711713
7816,28-10-2020,8:00 AM,Tamil Nadu,675518,10983,714235
7851,29-10-2020,8:00 AM,Tamil Nadu,679377,11018,716751
7886,30-10-2020,8:00 AM,Tamil Nadu,683464,11053,719403
7921,31-10-2020,8:00 AM,Tamil Nadu,687388,11091,722011
7956,01-11-2020,8:00 AM,Tamil Nadu,691236,11122,724522
7991,02-11-2020,8:00 AM,Tamil Nadu,694880,11152,727026
8026,03-11-2020,8:00 AM,Tamil Nadu,698820,11183,729507
8061,04-11-2020,8:00 AM,Tamil Nadu,701527,11214,731942
8096,05-11-2020,8:00 AM,Tamil Nadu,704031,11244,734429
8131,06-11-2020,8:00 AM,Tamil Nadu,706444,11272,736777
8166,07-11-2020,8:00 AM,Tamil Nadu,708846,11299,739147
8201,08-11-2020,8:00 AM,Tamil Nadu,711198,11324,741488
8236,09-11-2020,8:00 AM,Tamil Nadu,713584,11344,743822
8271,10-11-2020,8:00 AM,Tamil Nadu,715892,11362,746079
8306,11-11-2020,8:00 AM,Tamil Nadu,718129,11387,748225
8341,12-11-2020,8:00 AM,Tamil Nadu,720339,11415,750409
8376,13-11-2020,8:00 AM,Tamil Nadu,722686,11440,752521
8411,14-11-2020,8:00 AM,Tamil Nadu,725258,11454,754460
8446,15-11-2020,8:00 AM,Tamil Nadu,727752,11466,756372
8481,16-11-2020,8:00 AM,Tamil Nadu,730272,11478,758191
8516,17-11-2020,8:00 AM,Tamil Nadu,732656,11495,759916
8551,18-11-2020,8:00 AM,Tamil Nadu,734970,11513,761568
8586,19-11-2020,8:00 AM,Tamil Nadu,737281,11531,763282
8621,20-11-2020,8:00 AM,Tamil Nadu,739532,11550,764989
8656,21-11-2020,8:00 AM,Tamil Nadu,741705,11568,766677
8691,22-11-2020,8:00 AM,Tamil Nadu,743838,11586,768340
8726,23-11-2020,8:00 AM,Tamil Nadu,745848,11605,769995
8761,24-11-2020,8:00 AM,Tamil Nadu,747752,11622,771619
8796,25-11-2020,8:00 AM,Tamil Nadu,749662,11639,773176
8831,26-11-2020,8:00 AM,Tamil Nadu,751535,11655,774710
8866,27-11-2020,8:00 AM,Tamil Nadu,753332,11669,776174
8901,28-11-2020,8:00 AM,Tamil Nadu,754826,11681,777616
8936,29-11-2020,8:00 AM,Tamil Nadu,756279,11694,779046
8971,30-11-2020,8:00 AM,Tamil Nadu,757750,11703,780505
9006,01-12-2020,8:00 AM,Tamil Nadu,759206,11712,781915
9041,02-12-2020,8:00 AM,Tamil Nadu,760617,11722,783319
9076,03-12-2020,8:00 AM,Tamil Nadu,762015,11733,784747
9111,04-12-2020,8:00 AM,Tamil Nadu,763428,11747,786163
9146,05-12-2020,8:00 AM,Tamil Nadu,764854,11762,787554
9181,06-12-2020,8:00 AM,Tamil Nadu,766261,11777,788920
9216,07-12-2020,8:00 AM,Tamil Nadu,767759,11793,790240
9251,08-12-2020,8:00 AM,Tamil Nadu,769048,11809,791552
9286,09-12-2020,8:00 AM,Tamil Nadu,770378,11822,792788
9321,10-12-2020,8:00 AM,Tamil Nadu,771693,11836,794020
9357,11-12-2020,8:00 AM,Tamil Nadu,772995,11853,795240
9393,12-12-2020,8:00 AM,Tamil Nadu,774306,11870,796475
9429,13-12-2020,8:00 AM,Tamil Nadu,775602,11883,797693
9465,14-12-2020,8:00 AM,Tamil Nadu,776878,11895,798888
9501,15-12-2020,8:00 AM,Tamil Nadu,778081,11909,800029
9537,16-12-2020,8:00 AM,Tamil Nadu,779291,11919,801161
9573,17-12-2020,8:00 AM,Tamil Nadu,780531,11931,802342
9609,18-12-2020,8:00 AM,Tamil Nadu,781745,11942,803516
9645,19-12-2020,8:00 AM,Tamil Nadu,782915,11954,804650
9681,20-12-2020,8:00 AM,Tamil Nadu,784117,11968,805777
9717,21-12-2020,8:00 AM,Tamil Nadu,785315,11983,806891
9753,22-12-2020,8:00 AM,Tamil Nadu,786472,11995,807962
9789,23-12-2020,8:00 AM,Tamil Nadu,787611,12012,809014
9825,24-12-2020,8:00 AM,Tamil Nadu,788742,12024,810080
9861,25-12-2020,8:00 AM,Tamil Nadu,789862,12036,811115
9897,26-12-2020,8:00 AM,Tamil Nadu,790965,12048,812142
9933,27-12-2020,8:00 AM,Tamil Nadu,792063,12059,813161
9969,28-12-2020,8:00 AM,Tamil Nadu,793154,12069,814170
10005,29-12-2020,8:00 AM,Tamil Nadu,794228,12080,815175
10041,30-12-2020,8:00 AM,Tamil Nadu,795293,12092,816132
10077,31-12-2020,8:00 AM,Tamil Nadu,796353,12109,817077
10113,01-01-2021,8:00 AM,Tamil Nadu,797391,12122,818014
10149,02-01-2021,8:00 AM,Tamil Nadu,798420,12135,818935
10185,03-01-2021,8:00 AM,Tamil Nadu,799427,12146,819845
10221,04-01-2021,8:00 AM,Tamil Nadu,800429,12156,820712
10257,05-01-2021,8:00 AM,Tamil Nadu,801414,12166,821550
10293,06-01-2021,8:00 AM,Tamil Nadu,802385,12177,822370
10329,07-01-2021,8:00 AM,Tamil Nadu,803328,12188,823181
10365,08-01-2021,8:00 AM,Tamil Nadu,804239,12200,823986
10401,09-01-2021,8:00 AM,Tamil Nadu,805136,12208,824776
10437,10-01-2021,8:00 AM,Tamil Nadu,806018,12215,825537
10473,11-01-2021,8:00 AM,Tamil Nadu,806875,12222,826261
10509,12-01-2021,8:00 AM,Tamil Nadu,807744,12228,826943
10545,13-01-2021,8:00 AM,Tamil Nadu,808571,12236,827614
10581,14-01-2021,8:00 AM,Tamil Nadu,809392,12242,828287
10617,15-01-2021,8:00 AM,Tamil Nadu,810218,12246,828952
10653,16-01-2021,8:00 AM,Tamil Nadu,811023,12251,829573
10689,17-01-2021,8:00 AM,Tamil Nadu,811798,12257,830183
10725,18-01-2021,8:00 AM,Tamil Nadu,812568,12264,830772
10761,19-01-2021,8:00 AM,Tamil Nadu,813326,12272,831323
10797,20-01-2021,8:00 AM,Tamil Nadu,814098,12281,831866
10833,21-01-2021,8:00 AM,Tamil Nadu,814811,12290,832415
10869,22-01-2021,8:00 AM,Tamil Nadu,815516,12299,833011
10905,23-01-2021,8:00 AM,Tamil Nadu,816205,12307,833585
10941,24-01-2021,8:00 AM,Tamil Nadu,816878,12309,834171
10977,25-01-2021,8:00 AM,Tamil Nadu,817520,12316,834740
11013,26-01-2021,8:00 AM,Tamil Nadu,818147,12320,835280
11049,27-01-2021,8:00 AM,Tamil Nadu,818742,12325,835803
11085,28-01-2021,8:00 AM,Tamil Nadu,819306,12333,836315
11121,29-01-2021,8:00 AM,Tamil Nadu,819850,12339,836818
11157,30-01-2021,8:00 AM,Tamil Nadu,820381,12345,837327
11193,31-01-2021,8:00 AM,Tamil Nadu,820907,12350,837832
11229,01-02-2021,8:00 AM,Tamil Nadu,821430,12356,838340
11265,02-02-2021,8:00 AM,Tamil Nadu,821947,12363,838842
11301,03-02-2021,8:00 AM,Tamil Nadu,822468,12367,839352
11337,04-02-2021,8:00 AM,Tamil Nadu,823001,12371,839866
11373,05-02-2021,8:00 AM,Tamil Nadu,823518,12375,840360
11409,06-02-2021,8:00 AM,Tamil Nadu,824024,12379,840849
11445,07-02-2021,8:00 AM,Tamil Nadu,824527,12382,841326
11481,08-02-2021,8:00 AM,Tamil Nadu,825025,12383,841797
11517,09-02-2021,8:00 AM,Tamil Nadu,825520,12387,842261
11553,10-02-2021,8:00 AM,Tamil Nadu,826011,12391,842730
11589,11-02-2021,8:00 AM,Tamil Nadu,826504,12396,843209
11625,12-02-2021,8:00 AM,Tamil Nadu,826994,12402,843690
11661,13-02-2021,8:00 AM,Tamil Nadu,827480,12408,844173
11697,14-02-2021,8:00 AM,Tamil Nadu,827962,12413,844650
11733,15-02-2021,8:00 AM,Tamil Nadu,828441,12419,845120
11769,16-02-2021,8:00 AM,Tamil Nadu,828918,12425,845575
11805,17-02-2021,8:00 AM,Tamil Nadu,829388,12432,846026
11841,18-02-2021,8:00 AM,Tamil Nadu,829850,12438,846480
11877,19-02-2021,8:00 AM,Tamil Nadu,830320,12444,846937
11913,20-02-2021,8:00 AM,Tamil Nadu,830787,12451,847385
11949,21-02-2021,8:00 AM,Tamil Nadu,831246,12457,847823
11985,22-02-2021,8:00 AM,Tamil Nadu,831706,12460,848275
12021,23-02-2021,8:00 AM,Tamil Nadu,832167,12466,848724
12057,24-02-2021,8:00 AM,Tamil Nadu,832620,12472,849166
12093,25-02-2021,8:00 AM,Tamil Nadu,833089,12478,849629
12129,26-02-2021,8:00 AM,Tamil Nadu,833560,12483,850096
12165,27-02-2021,8:00 AM,Tamil Nadu,834043,12488,850577
12201,28-02-2021,8:00 AM,Tamil Nadu,834534,12493,851063
12237,01-03-2021,8:00 AM,Tamil Nadu,835024,12496,851542
12273,02-03-2021,8:00 AM,Tamil Nadu,835506,12501,852016
12309,03-03-2021,8:00 AM,Tamil Nadu,835979,12502,852478
12345,04-03-2021,8:00 AM,Tamil Nadu,836473,12504,852967
12381,05-03-2021,8:00 AM,Tamil Nadu,836963,12508,853449
12417,06-03-2021,8:00 AM,Tamil Nadu,837525,12513,853992
12453,07-03-2021,8:00 AM,Tamil Nadu,838085,12517,854554
12489,08-03-2021,8:00 AM,Tamil Nadu,838606,12518,855121
12525,09-03-2021,8:00 AM,Tamil Nadu,839138,12521,855677
12561,10-03-2021,8:00 AM,Tamil Nadu,839648,12525,856246
12597,11-03-2021,8:00 AM,Tamil Nadu,839648,12525,856246
12633,12-03-2021,8:00 AM,Tamil Nadu,840180,12530,856917
12669,13-03-2021,8:00 AM,Tamil Nadu,841250,12539,858272
12705,14-03-2021,8:00 AM,Tamil Nadu,841762,12543,858967
12741,15-03-2021,8:00 AM,Tamil Nadu,842309,12547,859726
12777,16-03-2021,8:00 AM,Tamil Nadu,842862,12551,860562
12813,17-03-2021,8:00 AM,Tamil Nadu,843423,12556,861429
12849,18-03-2021,8:00 AM,Tamil Nadu,843999,12564,862374
12885,19-03-2021,8:00 AM,Tamil Nadu,844568,12573,863363
12921,20-03-2021,8:00 AM,Tamil Nadu,845178,12582,864450
12957,21-03-2021,8:00 AM,Tamil Nadu,845812,12590,865693
12993,22-03-2021,8:00 AM,Tamil Nadu,846480,12599,866982
13029,23-03-2021,8:00 AM,Tamil Nadu,847139,12609,868367
13065,24-03-2021,8:00 AM,Tamil Nadu,848041,12618,869804
13101,25-03-2021,8:00 AM,Tamil Nadu,849064,12630,871440
13137,26-03-2021,8:00 AM,Tamil Nadu,850091,12641,873219
13173,27-03-2021,8:00 AM,Tamil Nadu,851222,12650,875190
13209,28-03-2021,8:00 AM,Tamil Nadu,852463,12659,877279
13245,29-03-2021,8:00 AM,Tamil Nadu,853733,12670,879473
13281,30-03-2021,8:00 AM,Tamil Nadu,855085,12684,881752
13317,31-03-2021,8:00 AM,Tamil Nadu,856548,12700,884094
13353,01-04-2021,8:00 AM,Tamil Nadu,858075,12719,886673
13389,02-04-2021,8:00 AM,Tamil Nadu,859709,12738,889490
13425,03-04-2021,8:00 AM,Tamil Nadu,861424,12750,892780
13461,04-04-2021,8:00 AM,Tamil Nadu,863258,12764,896226
13497,05-04-2021,8:00 AM,Tamil Nadu,865071,12778,899807
13533,06-04-2021,8:00 AM,Tamil Nadu,866913,12789,903479
13569,07-04-2021,8:00 AM,Tamil Nadu,868722,12804,907124
13605,08-04-2021,8:00 AM,Tamil Nadu,870546,12821,911110
13641,09-04-2021,8:00 AM,Tamil Nadu,872415,12840,915386
13677,10-04-2021,8:00 AM,Tamil Nadu,874305,12863,920827
13713,11-04-2021,8:00 AM,Tamil Nadu,876257,12886,926816
